#Cloud,Name,Av,alpha,T_bol,L_bol,alphaPrime,TbolPrime,LbolPrime,likelyAGB,RA,DEC,Class
Aquila,J182817.6-020636,8.0,-2.3,1700.0,2.6,-2.63,2000.0,7.1,N,277.0733333333333,-2.11,III
Aquila,J182820.1-033228,11.5,-2.2,1600.0,0.18,-2.58,2000.0,0.72,N,277.08375,-3.541111111111111,III
Aquila,J182820.5-034811,19.1,-2.0,1400.0,0.11,-2.56,1900.0,0.89,N,277.0854166666667,-3.8030555555555554,III
Aquila,J182820.7-040527,7.9,-1.6,1500.0,3.1,-1.83,1800.0,7.5,N,277.08625,-4.090833333333333,III
Aquila,J182820.9-035928,7.5,-2.1,1700.0,0.79,-2.42,2000.0,2.0,N,277.08708333333334,-3.991111111111111,III
Aquila,J182821.2-032055,10.4,-2.1,1600.0,0.35,-2.41,2000.0,1.2,N,277.08833333333337,-3.3486111111111114,III
Aquila,J182821.4-031902,9.4,-2.1,1700.0,0.31,-2.47,2000.0,0.96,N,277.08916666666664,-3.317222222222222,III
Aquila,J182821.5-033726,5.3,-2.1,1800.0,0.032,-2.39,2000.0,0.062,N,277.08958333333334,-3.6238888888888887,III
Aquila,J182825.2-034141,16.1,-2.0,1400.0,0.28,-2.44,1900.0,1.6,N,277.105,-3.6947222222222225,III
Aquila,J182825.5-040324,7.3,-2.3,1700.0,0.36,-2.58,2000.0,0.89,N,277.10625,-4.056666666666667,III
Aquila,J182825.7-013049,8.4,-2.0,1700.0,10.0,-2.37,2000.0,29.0,N,277.1070833333334,-1.513611111111111,III
Aquila,J182826.5-031232,6.1,-0.9,1300.0,0.017,-1.15,1600.0,0.031,N,277.11041666666665,-3.208888888888889,II
Aquila,J182830.7-025109,7.9,-2.2,1700.0,1.6,-2.44,2000.0,4.2,N,277.1279166666667,-2.8525,III
Aquila,J182834.4-033937,15.3,-2.1,1400.0,0.2,-2.56,1900.0,1.1,N,277.1433333333334,-3.6602777777777775,III
Aquila,J182835.2-015528,20.1,-2.4,1500.0,0.22,-2.96,2000.0,2.0,N,277.1466666666667,-1.9244444444444444,III
Aquila,J182836.9-011542,5.9,-1.5,1800.0,0.075,-1.56,2100.0,0.17,N,277.15375,-1.2616666666666667,II
Aquila,J182837.3-011534,8.1,-2.0,1700.0,9.9,-2.41,2000.0,27.0,N,277.15541666666667,-1.2594444444444444,III
Aquila,J182838.5-022545,5.0,-1.1,1400.0,0.045,-1.23,1700.0,0.076,N,277.16041666666666,-2.4291666666666667,II
Aquila,J182838.7-014943,7.1,-0.9,1100.0,0.023,-1.07,1300.0,0.039,N,277.16125,-1.8286111111111112,II
Aquila,J182839.0-032414,16.2,-1.4,1800.0,0.037,-1.73,2400.0,0.43,N,277.1625,-3.403888888888889,III
Aquila,J182839.5-023038,9.2,-2.2,1700.0,3.8,-2.54,2000.0,12.0,N,277.1645833333334,-2.5105555555555554,III
Aquila,J182840.7-024937,5.2,-1.7,1600.0,0.0062,-2.16,1900.0,0.011,N,277.1695833333334,-2.826944444444444,III
Aquila,J182841.4-040535,3.2,-1.0,1600.0,0.017,-1.25,1800.0,0.024,N,277.1725,-4.093055555555555,II
Aquila,J182841.5-034150,12.2,-1.8,1400.0,0.1,-2.33,1900.0,0.39,N,277.17291666666665,-3.6972222222222224,III
Aquila,J182842.5-015333,20.2,-2.0,1400.0,0.83,-2.66,2000.0,7.3,N,277.1770833333333,-1.8925,III
Aquila,J182842.6-012951,12.4,0.1,740.0,0.015,-0.48,970.0,0.033,N,277.1775,-1.4975,II
Aquila,J182842.8-034426,15.5,-1.9,1500.0,0.27,-2.42,1900.0,1.5,N,277.17833333333334,-3.7405555555555554,III
Aquila,J182843.0-033327,13.2,-2.0,1400.0,0.28,-2.23,1900.0,1.2,N,277.1791666666667,-3.5574999999999997,III
Aquila,J182843.7-025101,6.1,-1.5,1300.0,0.04,-1.29,1600.0,0.073,N,277.18208333333337,-2.850277777777778,II
Aquila,J182844.2-040604,4.0,-1.1,1500.0,0.017,-1.26,1700.0,0.026,N,277.18416666666667,-4.101111111111111,II
Aquila,J182845.3-040227,6.7,-2.1,1800.0,0.37,-2.4,2000.0,0.85,N,277.18875,-4.0408333333333335,III
Aquila,J182845.5-035946,7.2,-2.1,1700.0,1.3,-2.37,2000.0,3.2,N,277.1895833333333,-3.9961111111111114,III
Aquila,J182845.5-040649,8.4,-2.2,1700.0,4.1,-2.45,2000.0,11.0,N,277.1895833333333,-4.113611111111111,III
Aquila,J182846.1-031519,4.4,-2.4,1900.0,0.32,-2.62,2000.0,0.57,N,277.19208333333336,-3.2552777777777777,III
Aquila,J182846.2-031510,22.6,-1.0,750.0,0.98,-1.42,1200.0,4.0,N,277.1925,-3.2527777777777778,II
Aquila,J182846.4-035442,4.2,-1.1,1600.0,0.014,-1.28,1800.0,0.022,N,277.1933333333333,-3.9116666666666666,II
Aquila,J182846.5-021400,9.0,-2.2,1700.0,2.4,-2.5,2000.0,7.0,N,277.19375,-2.2333333333333334,III
Aquila,J182847.7-013807,12.4,1.7,110.0,0.26,1.52,120.0,0.31,N,277.19875,-1.6352777777777778,0+I
Aquila,J182847.7-013814,12.4,0.6,560.0,0.011,0.33,1600.0,0.029,N,277.19875,-1.6372222222222221,0+I
Aquila,J182849.2-013504,15.5,-0.8,820.0,0.0039,-1.14,980.0,0.0095,N,277.205,-1.5844444444444445,II
Aquila,J182851.0-033644,8.5,-1.3,1500.0,0.0096,-1.66,1800.0,0.024,N,277.21250000000003,-3.6122222222222224,III
Aquila,J182851.5-011806,8.1,-1.9,1700.0,0.15,-2.35,2000.0,0.4,N,277.21458333333334,-1.3016666666666667,III
Aquila,J182852.1-020739,3.4,-2.3,1900.0,0.072,-2.44,2000.0,0.11,N,277.21708333333333,-2.1275,III
Aquila,J182852.2-021821,2.0,-1.8,2000.0,0.011,-1.81,2100.0,0.015,N,277.2175,-2.305833333333333,III
Aquila,J182853.4-034523,14.1,-2.0,1500.0,0.26,-2.41,1900.0,1.2,N,277.2225,-3.756388888888889,III
Aquila,J182854.1-015952,6.5,-0.9,1300.0,0.065,-1.1,1600.0,0.12,N,277.2254166666667,-1.9977777777777779,II
Aquila,J182854.8-013727,12.4,1.0,210.0,0.0041,0.82,230.0,0.0056,N,277.22833333333335,-1.6241666666666668,0+I
Aquila,J182855.8-013734,12.4,0.9,240.0,0.15,0.61,330.0,0.21,N,277.2325,-1.626111111111111,0+I
Aquila,J182855.8-014313,12.4,0.3,540.0,0.017,0.02,610.0,0.03,N,277.2325,-1.7202777777777778,Flat
Aquila,J182856.5-020644,13.8,-2.2,1600.0,0.72,-2.64,2000.0,3.6,N,277.2354166666667,-2.1122222222222224,III
Aquila,J182856.9-025955,10.5,-1.7,1500.0,7.7,-2.14,1900.0,25.0,N,277.2370833333334,-2.9986111111111113,III
Aquila,J182857.1-013715,12.4,0.4,680.0,0.015,-0.12,940.0,0.03,N,277.2379166666667,-1.6208333333333333,Flat
Aquila,J182857.2-030203,8.7,-2.2,1700.0,1.9,-2.39,2000.0,5.3,N,277.23833333333334,-3.0341666666666667,III
Aquila,J182857.7-014230,12.4,0.0,710.0,0.0053,-0.28,810.0,0.01,N,277.2404166666667,-1.7083333333333333,Flat
Aquila,J182857.7-034634,11.2,-2.0,1600.0,0.24,-2.41,2000.0,0.89,N,277.2404166666667,-3.776111111111111,III
Aquila,J182858.3-013834,12.4,0.4,400.0,0.19,0.29,500.0,0.31,N,277.2429166666667,-1.6427777777777777,Flat
Aquila,J182858.4-034230,7.4,-1.9,1600.0,0.025,-2.15,1900.0,0.059,N,277.24333333333334,-3.7083333333333335,III
Aquila,J182858.4-030021,10.9,-2.2,1600.0,0.24,-2.56,2000.0,0.88,N,277.24333333333334,-3.0058333333333334,III
Aquila,J182859.1-023232,8.5,-2.0,1700.0,0.51,-2.36,2000.0,1.4,N,277.24625000000003,-2.542222222222222,III
Aquila,J182859.7-020508,14.9,-0.7,1100.0,0.043,-1.29,1600.0,0.16,N,277.24875000000003,-2.0855555555555556,II
Aquila,J182900.2-023203,8.6,-2.2,1700.0,0.36,-2.49,2000.0,1.0,N,277.25083333333333,-2.5341666666666667,III
Aquila,J182900.4-014550,15.4,-0.6,920.0,0.012,-1.05,1200.0,0.035,N,277.25166666666667,-1.7638888888888888,II
Aquila,J182900.6-033421,8.4,-2.1,1700.0,0.029,-2.48,2000.0,0.08,N,277.25250000000005,-3.5725,III
Aquila,J182900.7-023330,9.7,-1.9,1600.0,0.85,-2.31,1900.0,2.7,N,277.2529166666667,-2.558333333333333,III
Aquila,J182900.9-020658,6.3,-0.9,400.0,0.019,-1.06,690.0,0.023,N,277.25375,-2.116111111111111,II
Aquila,J182901.1-033422,13.1,-1.4,1400.0,0.82,-2.03,1900.0,3.4,N,277.25458333333336,-3.5727777777777776,III
Aquila,J182901.2-014221,29.2,-1.3,930.0,0.17,-1.62,1200.0,1.2,N,277.255,-1.7058333333333333,III
Aquila,J182901.6-022014,6.8,-2.1,1700.0,0.36,-2.41,2000.0,0.83,N,277.25666666666666,-2.3372222222222225,III
Aquila,J182901.8-015856,7.1,-1.1,1400.0,0.012,-1.44,1800.0,0.025,N,277.25750000000005,-1.9822222222222223,II
Aquila,J182901.8-013902,12.4,0.1,460.0,0.015,-0.13,490.0,0.025,N,277.25750000000005,-1.6505555555555556,Flat
Aquila,J182901.8-014344,25.2,-1.5,1200.0,0.94,-2.19,1800.0,9.6,N,277.25750000000005,-1.728888888888889,III
Aquila,J182903.3-020453,5.7,-1.0,1500.0,0.029,-1.41,1800.0,0.054,N,277.26375,-2.081388888888889,II
Aquila,J182903.3-020359,11.8,-0.8,1100.0,0.028,-1.19,1600.0,0.081,N,277.26375,-2.0663888888888886,II
Aquila,J182903.4-020656,6.1,-1.1,1600.0,0.024,-1.56,1800.0,0.049,N,277.2641666666667,-2.115555555555556,II
Aquila,J182903.5-020348,11.4,-0.7,1200.0,0.042,-1.22,1700.0,0.12,N,277.26458333333335,-2.063333333333333,II
Aquila,J182903.6-023440,9.2,-1.9,1600.0,0.73,-2.25,2000.0,2.2,N,277.26500000000004,-2.5777777777777775,III
Aquila,J182903.6-012512,8.6,-2.1,1700.0,0.5,-2.51,2000.0,1.4,N,277.26500000000004,-1.4200000000000002,III
Aquila,J182903.7-023327,8.9,-2.1,1700.0,0.52,-2.41,2000.0,1.5,N,277.2654166666667,-2.5574999999999997,III
Aquila,J182903.9-011535,6.1,-2.4,1700.0,0.088,-2.62,2000.0,0.19,N,277.26625,-1.2597222222222222,III
Aquila,J182904.0-020928,6.1,-1.3,1600.0,0.13,-1.6,1800.0,0.27,N,277.26666666666665,-2.1577777777777776,II
Aquila,J182904.0-014221,17.0,-0.7,1000.0,0.07,-1.28,1600.0,0.3,N,277.26666666666665,-1.7058333333333333,II
Aquila,J182904.2-020407,17.6,-1.9,1400.0,0.66,-2.49,1900.0,4.4,N,277.2675,-2.068611111111111,III
Aquila,J182904.2-020354,10.0,-1.1,1300.0,0.018,-1.31,1700.0,0.048,N,277.2675,-2.065,II
Aquila,J182904.4-014231,13.6,-0.8,1200.0,0.051,-1.34,1700.0,0.19,N,277.2683333333334,-1.708611111111111,II
Aquila,J182904.4-020915,5.7,-1.0,1500.0,0.027,-1.32,1700.0,0.05,N,277.2683333333334,-2.154166666666667,II
Aquila,J182904.8-033656,10.0,-2.1,1700.0,0.22,-2.5,2000.0,0.72,N,277.27000000000004,-3.615555555555556,III
Aquila,J182905.3-014156,12.4,1.1,80.0,2.7,0.96,96.0,2.9,Y,277.27208333333334,-1.698888888888889,0+I
Aquila,J182905.4-034245,12.4,0.3,200.0,0.09,0.07,260.0,0.11,N,277.2725,-3.7125000000000004,Flat
Aquila,J182905.9-013025,12.4,1.0,350.0,0.056,0.75,390.0,0.091,N,277.27458333333334,-1.5069444444444444,0+I
Aquila,J182906.2-020518,15.7,-1.5,1400.0,0.046,-2.23,1900.0,0.25,N,277.27583333333337,-2.0883333333333334,III
Aquila,J182906.5-020123,6.9,-1.0,1500.0,0.02,-1.65,1900.0,0.045,N,277.27708333333334,-2.0230555555555556,III
Aquila,J182907.1-012425,10.0,-1.8,1400.0,0.35,-1.98,1800.0,1.0,N,277.27958333333333,-1.4069444444444443,III
Aquila,J182907.4-024042,8.2,-2.0,1700.0,1.1,-2.36,2000.0,3.1,N,277.28083333333336,-2.6783333333333332,III
Aquila,J182907.8-020130,10.5,-1.0,1200.0,0.037,-1.24,1600.0,0.098,N,277.2825,-2.025,II
Aquila,J182908.0-020221,12.4,0.7,490.0,0.037,0.19,920.0,0.072,N,277.28333333333336,-2.0391666666666666,Flat
Aquila,J182908.0-020305,8.5,-0.7,1200.0,0.084,-1.06,1600.0,0.18,N,277.28333333333336,-2.051388888888889,II
Aquila,J182908.1-013551,18.4,-2.0,1400.0,0.65,-2.62,1900.0,4.7,N,277.28375,-1.5975000000000001,III
Aquila,J182908.1-020538,12.4,0.0,620.0,0.11,0.06,710.0,0.2,N,277.28375,-2.093888888888889,Flat
Aquila,J182908.1-013921,17.3,-0.6,840.0,0.082,-1.34,1500.0,0.32,N,277.28375,-1.6558333333333333,II
Aquila,J182908.2-013141,20.1,-0.5,750.0,0.022,-0.77,880.0,0.067,N,277.2841666666667,-1.5280555555555555,II
Aquila,J182908.4-020704,27.6,-0.5,570.0,0.096,-1.22,1100.0,0.44,N,277.285,-2.117777777777778,II
Aquila,J182908.4-032355,12.0,-2.0,1500.0,0.24,-2.25,1900.0,0.89,N,277.285,-3.3986111111111112,III
Aquila,J182908.4-020430,10.7,-0.8,1200.0,0.044,-1.18,1600.0,0.12,N,277.285,-2.075,II
Aquila,J182908.6-034648,10.3,-2.0,1600.0,0.37,-2.32,1900.0,1.2,N,277.28583333333336,-3.78,III
Aquila,J182909.0-031946,10.6,-2.1,1600.0,3.9,-2.56,2000.0,14.0,N,277.2875,-3.3294444444444444,III
Aquila,J182909.3-020350,10.4,-0.6,1100.0,1.1,-0.94,1500.0,2.7,N,277.28875,-2.0638888888888887,II
Aquila,J182909.3-020227,9.2,-0.7,1100.0,0.33,-0.99,1400.0,0.74,N,277.28875,-2.040833333333333,II
Aquila,J182909.8-020315,10.6,-0.6,1100.0,0.16,-1.1,1600.0,0.41,N,277.29083333333335,-2.0541666666666667,II
Aquila,J182909.8-020629,14.2,-1.4,1100.0,0.0028,-1.78,1500.0,0.0088,N,277.29083333333335,-2.1080555555555556,III
Aquila,J182910.3-030545,12.3,-2.1,1600.0,0.48,-2.52,2000.0,2.0,N,277.29291666666666,-3.0958333333333337,III
Aquila,J182910.6-025356,8.2,-1.0,920.0,0.0024,-1.26,1000.0,0.0041,N,277.2941666666667,-2.898888888888889,II
Aquila,J182910.6-023331,9.4,-2.1,1600.0,1.4,-2.41,2000.0,4.2,N,277.2941666666667,-2.558611111111111,III
Aquila,J182911.1-020430,12.4,0.2,580.0,0.55,0.33,750.0,1.0,N,277.29625000000004,-2.075,0+I
Aquila,J182911.2-020442,21.2,-0.7,710.0,0.027,-1.01,900.0,0.081,N,277.2966666666667,-2.0783333333333336,II
Aquila,J182911.2-020451,22.1,-0.5,870.0,0.016,-1.56,1400.0,0.077,N,277.2966666666667,-2.0808333333333335,II
Aquila,J182911.9-013137,23.8,-0.6,920.0,0.017,-1.49,1400.0,0.096,N,277.2995833333333,-1.5269444444444444,II
Aquila,J182912.1-014845,12.4,-0.1,160.0,0.016,-0.33,210.0,0.02,N,277.30041666666665,-1.8125,II
Aquila,J182912.2-020320,4.5,-2.2,1800.0,0.52,-2.44,2000.0,0.92,N,277.30083333333334,-2.0555555555555554,III
Aquila,J182912.4-035057,14.0,-0.8,1100.0,2.3,-1.47,1600.0,8.1,N,277.3016666666667,-3.8491666666666666,II
Aquila,J182912.8-020423,12.3,-1.0,1200.0,0.25,-1.51,1700.0,0.84,N,277.30333333333334,-2.073055555555556,II
Aquila,J182912.8-020350,12.4,1.1,260.0,3.2,1.07,320.0,4.6,N,277.30333333333334,-2.0638888888888887,0+I
Aquila,J182913.0-014617,12.4,0.5,310.0,0.34,0.62,410.0,0.48,N,277.3041666666667,-1.771388888888889,0+I
Aquila,J182913.0-024841,16.8,-2.0,1500.0,0.14,-2.53,1900.0,0.85,N,277.3041666666667,-2.8113888888888887,III
Aquila,J182913.1-020502,12.4,-0.6,350.0,0.0043,-0.91,400.0,0.0065,N,277.30458333333337,-2.083888888888889,II
Aquila,J182913.1-020500,11.9,-0.6,1100.0,0.053,-1.16,1600.0,0.16,N,277.30458333333337,-2.0833333333333335,II
Aquila,J182913.6-015714,16.1,-2.0,1500.0,0.15,-2.54,2000.0,0.88,N,277.3066666666667,-1.9538888888888888,III
Aquila,J182913.8-034235,16.6,-2.1,1400.0,0.33,-2.64,1900.0,2.0,N,277.3075,-3.7097222222222226,III
Aquila,J182913.9-015936,13.0,-0.4,850.0,1.2,-1.05,1400.0,3.3,N,277.3079166666667,-1.9933333333333334,II
Aquila,J182914.0-021213,8.4,-0.8,1400.0,0.013,-1.37,1800.0,0.032,N,277.30833333333334,-2.2036111111111114,II
Aquila,J182914.0-020638,11.4,-0.6,1100.0,0.045,-1.36,1600.0,0.13,N,277.30833333333334,-2.1105555555555555,II
Aquila,J182914.2-020239,12.6,-0.8,1100.0,0.051,-1.21,1600.0,0.16,N,277.30916666666667,-2.0441666666666665,II
Aquila,J182914.5-022057,7.5,-2.2,1700.0,0.36,-2.52,2000.0,0.9,N,277.3104166666667,-2.3491666666666666,III
Aquila,J182914.5-020240,11.1,-1.0,1300.0,0.015,-1.47,1700.0,0.047,N,277.3104166666667,-2.0444444444444443,II
Aquila,J182915.1-021309,9.6,-1.3,1400.0,0.0094,-1.72,1800.0,0.027,N,277.3129166666667,-2.2191666666666667,III
Aquila,J182915.5-020247,11.7,-1.0,1200.0,0.076,-1.31,1600.0,0.22,N,277.31458333333336,-2.0463888888888886,II
Aquila,J182915.5-020450,16.2,-1.4,1300.0,0.31,-1.97,1800.0,1.6,N,277.31458333333336,-2.0805555555555557,III
Aquila,J182915.9-020837,10.6,-0.7,1100.0,0.1,-0.96,1500.0,0.25,N,277.31625,-2.143611111111111,II
Aquila,J182916.1-020514,11.0,-0.8,1300.0,0.041,-1.37,1700.0,0.12,N,277.31708333333336,-2.0872222222222225,II
Aquila,J182916.1-020837,8.5,-1.0,1400.0,0.037,-1.78,1800.0,0.094,N,277.31708333333336,-2.143611111111111,III
Aquila,J182916.6-020339,12.4,0.2,380.0,0.011,-0.06,410.0,0.017,N,277.3191666666667,-2.060833333333333,Flat
Aquila,J182916.7-011736,12.4,-0.1,710.0,0.013,-0.88,1400.0,0.033,N,277.31958333333336,-1.2933333333333332,II
Aquila,J182916.7-013120,12.0,-0.9,980.0,0.0064,-1.17,1200.0,0.015,N,277.31958333333336,-1.5222222222222221,II
Aquila,J182916.8-011730,12.4,0.8,430.0,0.33,0.65,550.0,0.57,N,277.32000000000005,-1.2916666666666665,0+I
Aquila,J182917.0-013358,12.1,-1.0,1200.0,0.017,-1.27,1600.0,0.053,N,277.3208333333333,-1.5661111111111112,II
Aquila,J182917.2-035636,8.6,-2.2,1700.0,0.62,-2.44,2000.0,1.8,N,277.32166666666666,-3.9433333333333334,III
Aquila,J182917.7-034952,11.7,-1.8,1500.0,7.8,-2.09,1900.0,28.0,N,277.32375,-3.831111111111111,III
Aquila,J182917.8-030738,9.1,-2.0,1600.0,0.54,-2.32,2000.0,1.6,N,277.3241666666667,-3.127222222222222,III
Aquila,J182918.0-034942,8.8,-2.0,1700.0,0.13,-2.65,2000.0,0.38,N,277.32500000000005,-3.828333333333333,III
Aquila,J182918.1-034528,29.0,-2.3,1300.0,2.2,-2.98,1900.0,40.0,N,277.3254166666667,-3.7577777777777777,III
Aquila,J182918.1-020245,8.8,-0.7,1200.0,0.0074,-0.94,1600.0,0.016,N,277.3254166666667,-2.0458333333333334,II
Aquila,J182918.3-015211,31.5,-1.7,1100.0,0.064,-2.34,1500.0,0.7,N,277.32625,-1.8697222222222223,III
Aquila,J182918.5-014509,16.1,-1.4,1500.0,0.66,-2.28,1900.0,3.9,N,277.32708333333335,-1.7525,III
Aquila,J182918.6-020550,11.4,-0.9,1300.0,0.026,-1.43,1800.0,0.083,N,277.3275,-2.0972222222222223,II
Aquila,J182919.0-020631,10.2,-0.7,1300.0,0.033,-1.41,1700.0,0.094,N,277.32916666666665,-2.108611111111111,II
Aquila,J182919.1-023121,8.8,-2.1,1700.0,4.6,-2.56,2000.0,14.0,N,277.32958333333335,-2.5225,III
Aquila,J182919.3-015410,35.1,-1.9,1100.0,0.13,-2.75,1600.0,2.2,N,277.3304166666667,-1.9027777777777777,III
Aquila,J182919.5-021807,6.2,-1.4,1600.0,0.0065,-1.65,1800.0,0.013,N,277.33125,-2.301944444444444,III
Aquila,J182919.6-034835,11.7,-2.0,1600.0,1.0,-2.47,2000.0,4.0,N,277.3316666666667,-3.8097222222222222,III
Aquila,J182919.7-032855,11.5,-2.0,1600.0,1.3,-2.5,2000.0,5.2,N,277.33208333333334,-3.4819444444444447,III
Aquila,J182920.4-010545,6.3,-2.0,1700.0,0.14,-2.15,1900.0,0.3,N,277.33500000000004,-1.0958333333333332,III
Aquila,J182920.9-013714,12.4,0.3,430.0,0.37,0.13,560.0,0.61,N,277.33708333333334,-1.6205555555555555,Flat
Aquila,J182921.0-030836,11.7,-1.1,1000.0,4.0,-1.08,1400.0,10.0,N,277.33750000000003,-3.143333333333333,II
Aquila,J182921.1-015529,10.8,-0.8,1200.0,0.036,-1.12,1600.0,0.097,N,277.3379166666667,-1.924722222222222,II
Aquila,J182921.5-020150,12.9,-0.9,900.0,0.0055,-1.47,1100.0,0.013,N,277.33958333333334,-2.0305555555555554,II
Aquila,J182921.8-020431,8.7,-1.2,1400.0,0.0072,-1.56,1800.0,0.018,N,277.34083333333336,-2.075277777777778,II
Aquila,J182922.7-034544,12.3,-1.6,1500.0,0.7,-2.29,2000.0,2.9,N,277.34458333333333,-3.7622222222222224,III
Aquila,J182923.2-025906,10.5,-2.2,1600.0,3.7,-2.49,2000.0,13.0,N,277.3466666666667,-2.985,III
Aquila,J182923.4-013855,12.4,1.4,250.0,0.84,1.07,320.0,1.2,Y,277.3475,-1.648611111111111,0+I
Aquila,J182923.5-025417,12.3,-2.1,1600.0,0.83,-2.49,2000.0,3.5,N,277.34791666666666,-2.904722222222222,III
Aquila,J182925.1-014737,12.4,0.6,250.0,0.039,0.13,440.0,0.056,N,277.3545833333333,-1.793611111111111,Flat
Aquila,J182925.1-020644,11.8,-1.1,1300.0,0.0071,-1.47,1800.0,0.024,N,277.3545833333333,-2.1122222222222224,II
Aquila,J182925.3-023137,11.5,-1.4,1400.0,0.68,-1.93,1900.0,2.4,N,277.35541666666666,-2.526944444444444,III
Aquila,J182925.4-020122,9.4,-0.8,1300.0,0.0071,-1.13,1700.0,0.018,N,277.35583333333335,-2.022777777777778,II
Aquila,J182925.4-014254,31.7,-2.2,1200.0,0.58,-3.01,1900.0,13.0,N,277.35583333333335,-1.7149999999999999,III
Aquila,J182925.8-020317,12.4,-0.6,520.0,0.016,-0.77,550.0,0.028,N,277.3575,-2.054722222222222,II
Aquila,J182926.4-021230,8.4,-1.5,1500.0,0.0064,-1.78,1800.0,0.016,N,277.36,-2.2083333333333335,III
Aquila,J182926.5-014128,20.7,-2.0,1400.0,0.13,-2.6,1900.0,1.2,N,277.36041666666665,-1.6911111111111112,III
Aquila,J182927.1-021126,11.7,-1.2,1400.0,0.064,-1.65,1800.0,0.22,N,277.3629166666667,-2.190555555555555,III
Aquila,J182927.3-035853,14.6,-2.1,1500.0,0.26,-2.63,2000.0,1.4,N,277.36375000000004,-3.981388888888889,III
Aquila,J182927.4-020356,8.7,-0.9,1400.0,0.02,-1.31,1800.0,0.052,N,277.3641666666667,-2.0655555555555556,II
Aquila,J182927.4-023948,12.1,-1.7,1300.0,2.0,-1.8,1700.0,6.5,N,277.3641666666667,-2.663333333333333,III
Aquila,J182927.7-020531,16.5,-0.6,970.0,0.21,-1.11,1500.0,0.8,N,277.3654166666667,-2.0919444444444446,II
Aquila,J182927.7-020712,5.3,-2.1,1800.0,0.12,-2.46,2000.0,0.25,N,277.3654166666667,-2.12,III
Aquila,J182928.0-020404,12.7,-0.8,1000.0,0.021,-1.25,1800.0,0.068,N,277.3666666666667,-2.067777777777778,II
Aquila,J182928.4-033553,9.2,-2.1,1700.0,0.11,-2.47,2000.0,0.35,N,277.36833333333334,-3.598055555555556,III
Aquila,J182928.7-033943,11.1,-2.1,1600.0,0.89,-2.41,1900.0,3.2,N,277.36958333333337,-3.6619444444444444,III
Aquila,J182928.7-030024,11.0,-2.2,1700.0,1.7,-2.7,2000.0,6.2,N,277.36958333333337,-3.006666666666667,III
Aquila,J182928.8-022115,3.2,-1.0,1700.0,0.014,-1.47,1800.0,0.021,N,277.37,-2.354166666666667,II
Aquila,J182928.8-025134,14.9,-1.9,1500.0,0.98,-2.41,1900.0,5.2,N,277.37,-2.8594444444444447,III
Aquila,J182930.4-021157,9.9,-0.6,950.0,0.0036,-0.81,1200.0,0.0071,N,277.37666666666667,-2.1991666666666663,II
Aquila,J182932.2-032208,12.6,-2.0,1500.0,0.42,-2.43,2000.0,1.8,N,277.38416666666666,-3.368888888888889,III
Aquila,J182932.6-020010,16.6,-0.9,920.0,0.01,-1.18,1200.0,0.032,N,277.3858333333334,-2.0027777777777778,II
Aquila,J182932.8-020103,10.4,-1.3,1500.0,0.017,-1.81,1900.0,0.054,N,277.3866666666667,-2.0175,III
Aquila,J182933.6-014510,22.9,-0.5,650.0,0.038,-1.16,1100.0,0.14,N,277.39,-1.7527777777777778,II
Aquila,J182933.7-020638,9.1,-0.8,1200.0,0.066,-0.93,1600.0,0.15,N,277.3904166666667,-2.1105555555555555,II
Aquila,J182933.8-040015,4.9,-1.2,1500.0,0.0054,-1.34,1700.0,0.0092,N,277.3908333333334,-4.004166666666666,II
Aquila,J182935.8-033812,9.5,-1.9,1600.0,0.63,-2.31,2000.0,1.9,N,277.3991666666667,-3.6366666666666667,III
Aquila,J182936.2-031943,13.0,-1.9,1500.0,3.3,-2.41,2000.0,15.0,N,277.4008333333333,-3.328611111111111,III
Aquila,J182936.3-020841,7.0,-1.1,1500.0,0.011,-1.53,1800.0,0.024,N,277.40125,-2.144722222222222,II
Aquila,J182936.5-015405,8.9,-1.0,1400.0,0.18,-1.37,1700.0,0.46,N,277.40208333333334,-1.9013888888888888,II
Aquila,J182936.6-020653,7.3,-0.4,1300.0,0.049,-1.15,1700.0,0.11,N,277.40250000000003,-2.1147222222222224,II
Aquila,J182936.6-015059,12.4,0.3,650.0,0.62,0.11,970.0,1.3,N,277.40250000000003,-1.8497222222222223,Flat
Aquila,J182936.9-020325,13.1,-1.0,1100.0,0.037,-1.54,1400.0,0.11,N,277.40375,-2.0569444444444445,II
Aquila,J182937.1-015834,12.8,-1.1,1300.0,0.013,-1.52,1800.0,0.046,N,277.40458333333333,-1.9761111111111112,II
Aquila,J182937.4-020850,9.2,-1.0,1300.0,0.0048,-1.23,1700.0,0.012,N,277.4058333333333,-2.147222222222222,II
Aquila,J182937.4-031453,12.4,0.6,220.0,0.1,-0.03,390.0,0.14,N,277.4058333333333,-3.2480555555555557,Flat
Aquila,J182937.5-020658,7.7,-1.2,1400.0,0.01,-1.47,1800.0,0.024,N,277.40625,-2.116111111111111,II
Aquila,J182937.6-015205,28.0,-0.9,800.0,0.12,-0.97,950.0,0.59,N,277.4066666666667,-1.8680555555555556,II
Aquila,J182937.7-015938,8.9,-1.5,1500.0,0.079,-1.84,1900.0,0.22,N,277.40708333333333,-1.993888888888889,III
Aquila,J182938.1-015100,12.4,1.3,240.0,0.33,1.07,260.0,0.46,Y,277.40875,-1.85,0+I
